id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,market_env
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|38,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 600 CHF
PAX Gold: 300 CHF
Bitcoin: 100 CHF","[ProductRecommendation(product='USDC', amount=600.0), ProductRecommendation(product='Gold', amount=300.0), ProductRecommendation(product='Bitcoin', amount=100.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|42,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 600 CHF
USDC (USDC): 250 CHF
Ethereum (Ethereum): 150 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|46,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 700 CHF
Ethereum: 200 CHF
PAX Gold: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=700.0), ProductRecommendation(product='Ethereum', amount=200.0), ProductRecommendation(product='Gold', amount=100.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|50,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 500 CHF
USDC: 300 CHF
Ethereum: 200 CHF","[ProductRecommendation(product='Bitcoin', amount=500.0), ProductRecommendation(product='USDC', amount=300.0), ProductRecommendation(product='Ethereum', amount=200.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|58,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 550 CHF
Ethereum: 300 CHF
Solana: 100 CHF
Chainlink: 50 CHF","[ProductRecommendation(product='Bitcoin', amount=550.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=100.0), ProductRecommendation(product='Chainlink', amount=50.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|54,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 500 CHF
Ethereum: 300 CHF
Solana: 100 CHF
Chainlink: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=500.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=100.0), ProductRecommendation(product='Chainlink', amount=100.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|62,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Ethereum: 250 CHF
Bitcoin: 200 CHF
Sui: 100 CHF
Pepe: 100 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Bitcoin', amount=200.0), ProductRecommendation(product='Sui', amount=100.0), ProductRecommendation(product='Pepe', amount=100.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|66,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana (Solana): 350 CHF
Bitcoin (Bitcoin): 250 CHF
Ethereum (Ethereum): 150 CHF
Render (Render): 150 CHF
Sui (Sui): 100 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|70,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 350 CHF
Ethereum: 250 CHF
Solana: 200 CHF
Chainlink: 100 CHF
Sui: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=350.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Solana', amount=200.0), ProductRecommendation(product='Chainlink', amount=100.0), ProductRecommendation(product='Sui', amount=100.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|74,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 4000 CHF
PAX Gold: 3000 CHF
Tether: 2000 CHF
Bitcoin: 1000 CHF","[ProductRecommendation(product='USDC', amount=4000.0), ProductRecommendation(product='Gold', amount=3000.0), ProductRecommendation(product='Tether', amount=2000.0), ProductRecommendation(product='Bitcoin', amount=1000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|78,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 5000 CHF
USDC: 3000 CHF
Ethereum: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='USDC', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|82,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6'500 CHF
Ethereum: 2'500 CHF
PAX Gold: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=6.0), ProductRecommendation(product='Ethereum', amount=2.0), ProductRecommendation(product='Gold', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|86,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4000 CHF
USDC: 3000 CHF
Ethereum: 2000 CHF
PAX Gold: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='USDC', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2000.0), ProductRecommendation(product='Gold', amount=1000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|90,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 5000 CHF
Ethereum (Ethereum): 3000 CHF
USDC (USDC): 1000 CHF
Solana (Solana): 1000 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|94,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 5000 CHF
Ethereum: 3000 CHF
Solana: 1200 CHF
Chainlink: 800 CHF","[ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=1200.0), ProductRecommendation(product='Chainlink', amount=800.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|98,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3500 CHF
Ethereum: 2500 CHF
Solana: 2000 CHF
Render: 1000 CHF
Pepe: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=3500.0), ProductRecommendation(product='Ethereum', amount=2500.0), ProductRecommendation(product='Solana', amount=2000.0), ProductRecommendation(product='Render', amount=1000.0), ProductRecommendation(product='Pepe', amount=1000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|102,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 3'500 CHF
Ethereum: 2'500 CHF
Bitcoin: 1'500 CHF
NEAR Protocol: 1'000 CHF
Render: 800 CHF
Pepe: 700 CHF","[ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Ethereum', amount=2.0), ProductRecommendation(product='Bitcoin', amount=1.0), ProductRecommendation(product='Protocol', amount=1.0), ProductRecommendation(product='Render', amount=800.0), ProductRecommendation(product='Pepe', amount=700.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|106,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 3'000 CHF
Solana (Solana): 2'500 CHF
Ethereum (Ethereum): 2'000 CHF
Bittensor (Bittensor): 1'000 CHF
Chainlink (Chainlink): 1'000 CHF
Render (Render): 500 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|110,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 12000 CHF
PAX Gold: 6000 CHF
Bitcoin: 2000 CHF","[ProductRecommendation(product='USDC', amount=12000.0), ProductRecommendation(product='Gold', amount=6000.0), ProductRecommendation(product='Bitcoin', amount=2000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|114,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10000 CHF
USDC: 6000 CHF
Ethereum: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='USDC', amount=6000.0), ProductRecommendation(product='Ethereum', amount=4000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|118,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 12,000 CHF
Ethereum (Ethereum): 5,000 CHF
USDC (USDC): 2,000 CHF
PAX Gold (PAX Gold): 1,000 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|122,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9000 CHF
USDC: 7000 CHF
Ethereum: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=9000.0), ProductRecommendation(product='USDC', amount=7000.0), ProductRecommendation(product='Ethereum', amount=4000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|126,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 11'000 CHF
Ethereum: 6'000 CHF
Solana: 1'500 CHF
Chainlink: 1'500 CHF","[ProductRecommendation(product='Bitcoin', amount=11.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Chainlink', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|130,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 11000 CHF
Ethereum: 6500 CHF
Solana: 1500 CHF
Chainlink: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=11000.0), ProductRecommendation(product='Ethereum', amount=6500.0), ProductRecommendation(product='Solana', amount=1500.0), ProductRecommendation(product='Chainlink', amount=1000.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|134,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 6'000 CHF
Solana: 5'000 CHF
Bitcoin: 4'000 CHF
Sui: 3'000 CHF
Pepe: 2'000 CHF","[ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Sui', amount=3.0), ProductRecommendation(product='Pepe', amount=2.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|138,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 6'000 CHF
Ethereum: 5'000 CHF
Bitcoin: 3'000 CHF
Render: 2'000 CHF
Chainlink: 1'500 CHF
NEAR Protocol: 1'500 CHF
Injective: 1'000 CHF","[ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Ethereum', amount=5.0), ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Protocol', amount=1.0), ProductRecommendation(product='Injective', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|142,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6000 CHF
Ethereum: 5000 CHF
Solana: 4000 CHF
Chainlink: 2000 CHF
Bittensor: 1500 CHF
Render: 1500 CHF","[ProductRecommendation(product='Bitcoin', amount=6000.0), ProductRecommendation(product='Ethereum', amount=5000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Chainlink', amount=2000.0), ProductRecommendation(product='Bittensor', amount=1500.0), ProductRecommendation(product='Render', amount=1500.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|146,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 15,000 CHF
Tether: 9,000 CHF
Bitcoin: 4,500 CHF
Ethereum: 1,500 CHF","[ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Tether', amount=9.0), ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|150,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18'000 CHF
USDC: 7'500 CHF
Ethereum: 4'500 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='USDC', amount=7.0), ProductRecommendation(product='Ethereum', amount=4.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|154,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 9'000 CHF
PAX Gold: 6'000 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Gold', amount=6.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|158,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12,000 CHF
USDC: 9,000 CHF
Ethereum: 6,000 CHF
PAX Gold: 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='USDC', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Gold', amount=3.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|162,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 15,000 CHF
Ethereum (Ethereum): 9,000 CHF
USDC (USDC): 3,000 CHF
Solana (Solana): 1,500 CHF
Chainlink (Chainlink): 1,500 CHF",[],crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|170,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10'000 CHF
Ethereum: 8'000 CHF
Solana: 6'000 CHF
Sui: 4'000 CHF
Pepe: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Sui', amount=4.0), ProductRecommendation(product='Pepe', amount=2.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|174,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8,000 CHF
Ethereum: 8,000 CHF
Solana: 7,000 CHF
Chainlink: 3,000 CHF
Render: 2,000 CHF
Sui: 1,000 CHF
Artificial Superintelligence Alliancech.ai: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=7.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Sui', amount=1.0), ProductRecommendation(product='ai', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|166,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 9'000 CHF
Solana: 3'000 CHF
Chainlink: 1'800 CHF
Avalanche: 1'200 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Avalanche', amount=1.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|178,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9'000 CHF
Ethereum: 7'500 CHF
Solana: 6'000 CHF
Chainlink: 3'500 CHF
Render: 2'000 CHF
Sui: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=7.0), ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Sui', amount=2.0)]",crisis
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|182,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 20'000 CHF
PAX Gold: 10'000 CHF
Tether: 6'000 CHF
Bitcoin: 4'000 CHF","[ProductRecommendation(product='USDC', amount=20.0), ProductRecommendation(product='Gold', amount=10.0), ProductRecommendation(product='Tether', amount=6.0), ProductRecommendation(product='Bitcoin', amount=4.0)]",crisis
