id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,market_env
tokens-general-risk_environment|claude-haiku-4-5-20251001|20260824_1054|8,tokens,risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. My risk tolerance is risk-neutral. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: $4,000
Ethereum: $3,000
Solana: $1,500
Polkadot: $1,000
Chainlink: $500",[],recovery
tokens-general-risk_environment|claude-haiku-4-5-20251001|20260824_1054|12,tokens,risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: $10,000
Ethereum: $8,000
Solana: $5,000
Polygon: $3,000
Chainlink: $2,000
Uniswap: $2,000
Avalanche: $1,500
Arbitrum: $1,500
Optimism: $1,000
Dogecoin: $1,000",[],recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|4,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45 CHF
Ethereum: 30 CHF
Solana: 15 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|8,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Chainlink: 100 CHF
Avalanche: 50 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Chainlink', amount=100.0), ProductRecommendation(product='Avalanche', amount=50.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|12,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4000 CHF
Ethereum: 3000 CHF
Solana: 1500 CHF
Chainlink: 1000 CHF
Avalanche: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=1500.0), ProductRecommendation(product='Chainlink', amount=1000.0), ProductRecommendation(product='Avalanche', amount=500.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|20,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 13,500 CHF
Ethereum: 9,000 CHF
Solana: 4,500 CHF
Chainlink: 1,500 CHF
Avalanche: 1,500 CHF","[ProductRecommendation(product='Bitcoin', amount=13.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Avalanche', amount=1.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|16,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8000 CHF
Ethereum: 6000 CHF
Solana: 3000 CHF
Chainlink: 2000 CHF
Avalanche: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2000.0), ProductRecommendation(product='Avalanche', amount=1000.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|24,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 16'000 CHF
Ethereum: 12'000 CHF
Solana: 6'000 CHF
Chainlink: 3'000 CHF
Avalanche: 2'000 CHF
NEAR Protocol: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=16.0), ProductRecommendation(product='Ethereum', amount=12.0), ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Avalanche', amount=2.0), ProductRecommendation(product='Protocol', amount=1.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|28,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 15000 CHF
Solana: 7000 CHF
Chainlink: 5000 CHF
Avalanche: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=7000.0), ProductRecommendation(product='Chainlink', amount=5000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",recovery
tokens-general-budget_environment|gemini-3.6-flash|20260824_1054|32,tokens,budget_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40,000 CHF
Ethereum: 30,000 CHF
Solana: 15,000 CHF
Chainlink: 10,000 CHF
Avalanche: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Avalanche', amount=5.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|4,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60 CHF
Ethereum: 30 CHF
USDC: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|8,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70 CHF
Ethereum: 30 CHF","[ProductRecommendation(product='Bitcoin', amount=70.0), ProductRecommendation(product='Ethereum', amount=30.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|12,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70 CHF
Ethereum: 30 CHF","[ProductRecommendation(product='Bitcoin', amount=70.0), ProductRecommendation(product='Ethereum', amount=30.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|20,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Solana: 15 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|16,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 20 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Chainlink', amount=10.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|24,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 15 CHF
Chainlink: 15 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=15.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|28,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40 CHF
Render: 25 CHF
Near Protocol: 20 CHF
Pepe: 15 CHF","[ProductRecommendation(product='Solana', amount=40.0), ProductRecommendation(product='Render', amount=25.0), ProductRecommendation(product='Protocol', amount=20.0), ProductRecommendation(product='Pepe', amount=15.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|32,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40 CHF
Render: 30 CHF
Avalanche: 20 CHF
Artificial Superintelligence Alliancech.ai: 10 CHF","[ProductRecommendation(product='Solana', amount=40.0), ProductRecommendation(product='Render', amount=30.0), ProductRecommendation(product='Avalanche', amount=20.0), ProductRecommendation(product='ai', amount=10.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|36,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40 CHF
Ethereum: 30 CHF
Render: 15 CHF
Sui: 15 CHF","[ProductRecommendation(product='Solana', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Render', amount=15.0), ProductRecommendation(product='Sui', amount=15.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|40,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 500 CHF
Ethereum: 300 CHF
USDC: 200 CHF","[ProductRecommendation(product='Bitcoin', amount=500.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='USDC', amount=200.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|44,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 600 CHF
Ethereum: 300 CHF
USDC: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=600.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='USDC', amount=100.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|48,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 650 CHF
Ethereum: 250 CHF
Solana: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=650.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Solana', amount=100.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|52,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 350 CHF
Ethereum: 250 CHF
Solana: 200 CHF
Chainlink: 120 CHF
Avalanche: 80 CHF","[ProductRecommendation(product='Bitcoin', amount=350.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Solana', amount=200.0), ProductRecommendation(product='Chainlink', amount=120.0), ProductRecommendation(product='Avalanche', amount=80.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|56,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 450 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Chainlink: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=450.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Chainlink', amount=100.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|60,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 450 CHF
Ethereum: 350 CHF
Solana: 120 CHF
Chainlink: 80 CHF","[ProductRecommendation(product='Bitcoin', amount=450.0), ProductRecommendation(product='Ethereum', amount=350.0), ProductRecommendation(product='Solana', amount=120.0), ProductRecommendation(product='Chainlink', amount=80.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|64,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Sui: 250 CHF
Render: 200 CHF
Pepe: 200 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Sui', amount=250.0), ProductRecommendation(product='Render', amount=200.0), ProductRecommendation(product='Pepe', amount=200.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|68,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 350 CHF
Ethereum: 250 CHF
Sui: 150 CHF
Render: 150 CHF
Chainlink: 100 CHF","[ProductRecommendation(product='Solana', amount=350.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Sui', amount=150.0), ProductRecommendation(product='Render', amount=150.0), ProductRecommendation(product='Chainlink', amount=100.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|76,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 5500 CHF
Ethereum (Ethereum): 3000 CHF
USDC (USDC): 1500 CHF",[],recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|72,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 300 CHF
Bitcoin: 200 CHF
Ethereum: 150 CHF
Sui: 125 CHF
Render: 125 CHF
Injective: 100 CHF","[ProductRecommendation(product='Solana', amount=300.0), ProductRecommendation(product='Bitcoin', amount=200.0), ProductRecommendation(product='Ethereum', amount=150.0), ProductRecommendation(product='Sui', amount=125.0), ProductRecommendation(product='Render', amount=125.0), ProductRecommendation(product='Injective', amount=100.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|80,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 5500 CHF
Ethereum: 3000 CHF
USDC: 1500 CHF","[ProductRecommendation(product='Bitcoin', amount=5500.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='USDC', amount=1500.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|84,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6500 CHF
Ethereum: 2500 CHF
USDC: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=6500.0), ProductRecommendation(product='Ethereum', amount=2500.0), ProductRecommendation(product='USDC', amount=1000.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|88,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4'500 CHF
Ethereum: 3'000 CHF
Solana: 1'500 CHF
Chainlink: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Chainlink', amount=1.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|96,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4500 CHF
Ethereum: 3000 CHF
Solana: 1300 CHF
Chainlink: 700 CHF
Avalanche: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=4500.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=1300.0), ProductRecommendation(product='Chainlink', amount=700.0), ProductRecommendation(product='Avalanche', amount=500.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|92,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4000 CHF
Ethereum: 3000 CHF
Solana: 1500 CHF
Chainlink: 1000 CHF
Avalanche: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=1500.0), ProductRecommendation(product='Chainlink', amount=1000.0), ProductRecommendation(product='Avalanche', amount=500.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|104,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana (Solana): 3500 CHF
Ethereum (Ethereum): 2500 CHF
Bitcoin (Bitcoin): 1500 CHF
Render (Render): 1500 CHF
Chainlink (Chainlink): 1000 CHF",[],recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|100,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 3000 CHF
Ethereum: 2000 CHF
Sui: 1500 CHF
Render: 1500 CHF
Near Protocol: 1000 CHF
Pepe: 1000 CHF","[ProductRecommendation(product='Solana', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2000.0), ProductRecommendation(product='Sui', amount=1500.0), ProductRecommendation(product='Render', amount=1500.0), ProductRecommendation(product='Protocol', amount=1000.0), ProductRecommendation(product='Pepe', amount=1000.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|108,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 2'500 CHF
Solana: 2'500 CHF
Ethereum: 2'000 CHF
Chainlink: 1'000 CHF
NEAR Protocol: 1'000 CHF
Render: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=2.0), ProductRecommendation(product='Solana', amount=2.0), ProductRecommendation(product='Ethereum', amount=2.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Protocol', amount=1.0), ProductRecommendation(product='Render', amount=1.0)]",recovery
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|112,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 11000 CHF
Bitcoin: 6000 CHF
Ethereum: 3000 CHF","[ProductRecommendation(product='USDC', amount=11000.0), ProductRecommendation(product='Bitcoin', amount=6000.0), ProductRecommendation(product='Ethereum', amount=3000.0)]",recovery
